timestamp_utc,candle_time,price,rsi,volume,volume_ma,atr,action,sl,tp,reason
2026-09-09T13:19:53+00:00,2026-09-09 09:00:00-04:00,4454.8,56.16,1923.0,5179.7,16.913,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T13:31:02+00:00,2026-09-09 09:00:00-04:00,4462.3,58.72,4748.0,5320.95,17.555,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T14:13:05+00:00,2026-09-09 10:00:00-04:00,4465.2,59.77,1369.0,5736.85,18.01,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T15:12:56+00:00,2026-09-09 11:00:00-04:00,4447.2,51.71,5622.0,5992.9,19.647,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T16:14:02+00:00,2026-09-09 12:00:00-04:00,4445.9,51.22,498.0,6920.65,20.384,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T17:12:14+00:00,2026-09-09 13:00:00-04:00,4457.4,55.37,288.0,6998.7,20.196,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T18:16:02+00:00,2026-09-09 14:00:00-04:00,4463.0,57.28,562.0,7413.85,19.413,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T19:11:35+00:00,2026-09-09 15:00:00-04:00,4445.7,50.22,85.0,7565.3,19.504,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T20:13:08+00:00,2026-09-09 16:00:00-04:00,4443.4,49.31,223.0,7535.3,18.567,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T21:11:18+00:00,2026-09-09 16:00:00-04:00,4447.2,50.86,1801.0,7614.2,18.995,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T22:11:51+00:00,2026-09-09 18:00:00-04:00,4448.7,51.5,0.0,7282.95,17.877,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-09T23:11:24+00:00,2026-09-09 19:00:00-04:00,4445.8,50.3,286.0,7296.1,17.205,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T00:17:09+00:00,2026-09-09 20:00:00-04:00,4435.2,45.72,408.0,7411.1,16.829,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T01:11:47+00:00,2026-09-09 21:00:00-04:00,4451.4,53.01,289.0,7307.1,16.952,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T02:13:03+00:00,2026-09-09 22:00:00-04:00,4458.0,55.68,212.0,7177.9,16.689,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T03:13:07+00:00,2026-09-09 23:00:00-04:00,4460.9,56.53,226.0,7079.65,16.514,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T04:13:16+00:00,2026-09-10 00:00:00-04:00,4453.1,55.62,82.0,6107.4,20.133,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T05:11:55+00:00,2026-09-10 01:00:00-04:00,4453.7,54.21,55.0,6936.3,16.362,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T06:17:37+00:00,2026-09-10 02:00:00-04:00,4468.0,57.54,1601.0,6847.4,16.859,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T07:13:58+00:00,2026-09-10 03:00:00-04:00,4460.3,53.9,906.0,7041.4,17.226,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T08:14:06+00:00,2026-09-10 04:00:00-04:00,4451.8,50.33,483.0,7069.75,17.149,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T09:13:37+00:00,2026-09-10 05:00:00-04:00,4438.5,45.47,314.0,6980.65,17.195,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T10:13:30+00:00,2026-09-10 06:00:00-04:00,4440.3,46.38,301.0,6228.2,16.777,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T11:12:47+00:00,2026-09-10 07:00:00-04:00,4423.2,40.52,336.0,6036.2,17.145,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T12:16:53+00:00,2026-09-10 08:00:00-04:00,4413.0,37.07,1478.0,4815.15,17.378,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T13:12:53+00:00,2026-09-10 09:00:00-04:00,4397.3,36.45,1409.0,6045.7,20.468,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T14:12:43+00:00,2026-09-10 10:00:00-04:00,4417.0,43.65,956.0,6820.65,21.058,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T15:13:05+00:00,2026-09-10 11:00:00-04:00,4395.3,37.42,678.0,7392.2,20.865,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T16:13:24+00:00,2026-09-10 12:00:00-04:00,4408.6,41.8,406.0,7588.0,20.577,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T17:12:02+00:00,2026-09-10 13:00:00-04:00,4404.8,40.65,261.0,7917.2,20.367,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T18:14:47+00:00,2026-09-10 14:00:00-04:00,4391.6,37.17,1068.0,8362.85,20.204,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T19:10:37+00:00,2026-09-10 15:00:00-04:00,4372.7,32.86,0.0,8720.05,20.557,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T20:12:09+00:00,2026-09-10 16:00:00-04:00,4363.3,30.92,153.0,9119.6,20.098,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T21:11:20+00:00,2026-09-10 16:00:00-04:00,4358.5,29.96,2604.0,9242.15,20.598,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T22:11:36+00:00,2026-09-10 18:00:00-04:00,4364.9,32.94,0.0,9006.35,19.677,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-10T23:10:35+00:00,2026-09-10 19:00:00-04:00,4358.1,29.95,0.0,8870.5,18.636,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T00:18:35+00:00,2026-09-10 20:00:00-04:00,4362.4,33.27,590.0,8883.1,18.662,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T01:11:31+00:00,2026-09-10 21:00:00-04:00,4370.1,37.17,258.0,8955.9,18.351,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T02:12:54+00:00,2026-09-10 22:00:00-04:00,4370.4,37.53,99.0,8907.3,18.167,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T03:12:57+00:00,2026-09-10 23:00:00-04:00,4365.7,36.55,84.0,8666.35,18.238,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T04:13:55+00:00,2026-09-11 00:00:00-04:00,4346.0,31.32,293.0,8910.5,19.795,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T05:12:22+00:00,2026-09-11 01:00:00-04:00,4369.4,37.81,155.0,8690.3,19.162,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T06:16:15+00:00,2026-09-11 02:00:00-04:00,4393.6,47.8,1200.0,8617.3,19.891,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T07:13:24+00:00,2026-09-11 03:00:00-04:00,4395.0,50.36,351.0,8453.85,19.368,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T08:14:07+00:00,2026-09-11 04:00:00-04:00,4384.6,47.03,377.0,8320.85,19.062,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T09:12:52+00:00,2026-09-11 05:00:00-04:00,4392.6,49.85,131.0,7002.55,18.962,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T10:13:08+00:00,2026-09-11 06:00:00-04:00,4389.9,48.93,905.0,6008.3,18.569,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T11:12:31+00:00,2026-09-11 07:00:00-04:00,4381.7,46.13,347.0,5336.25,17.855,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T12:17:07+00:00,2026-09-11 08:00:00-04:00,4370.7,42.18,945.0,5188.2,17.79,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T13:12:52+00:00,2026-09-11 09:00:00-04:00,4431.2,61.39,2613.0,6698.0,23.203,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T14:13:15+00:00,2026-09-11 10:00:00-04:00,4428.4,58.65,1902.0,7554.45,23.995,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T15:12:35+00:00,2026-09-11 11:00:00-04:00,4411.7,53.69,668.0,7805.1,23.806,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T16:13:31+00:00,2026-09-11 12:00:00-04:00,4412.6,53.87,321.0,7783.9,23.248,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T17:11:23+00:00,2026-09-11 13:00:00-04:00,4405.3,51.82,163.0,8150.6,22.924,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T18:14:38+00:00,2026-09-11 14:00:00-04:00,4401.6,50.73,407.0,8550.6,22.13,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T19:11:08+00:00,2026-09-11 15:00:00-04:00,4390.1,47.31,100.0,8784.15,21.658,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T20:13:06+00:00,2026-09-11 16:00:00-04:00,4390.7,47.51,219.0,8853.6,20.884,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T21:11:59+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1466.0,8915.95,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T22:12:34+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1499.0,8917.6,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-11T23:10:57+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1499.0,8917.6,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T00:17:09+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1499.0,8917.6,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T01:11:07+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1499.0,8917.6,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T02:12:59+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1499.0,8917.6,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T03:12:12+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1499.0,8917.6,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T04:12:03+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1499.0,8924.25,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T05:11:38+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1499.0,8924.25,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T06:15:43+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1499.0,8924.25,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T07:11:02+00:00,2026-09-11 16:00:00-04:00,4390.0,47.29,1499.0,8924.25,21.113,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T08:12:46+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T09:12:04+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T10:11:59+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T11:11:16+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T12:15:19+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T13:11:39+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T14:11:36+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T15:11:42+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T16:12:30+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T17:11:09+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T18:13:37+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T19:10:25+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T20:12:06+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T21:12:15+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T22:11:50+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-12T23:11:36+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T00:18:17+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T01:11:02+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T02:12:51+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T03:12:48+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T04:12:48+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T05:11:49+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T06:20:13+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T07:11:30+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T08:13:10+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T09:38:37+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T10:18:24+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T11:11:43+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T12:15:31+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T13:12:05+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T14:12:07+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T15:12:24+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T16:13:05+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T17:11:15+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T18:14:21+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T19:10:28+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T20:12:16+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T21:11:45+00:00,2026-09-11 16:00:00-04:00,4408.9,53.29,1499.0,8924.25,22.191,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T22:12:23+00:00,2026-09-13 18:00:00-04:00,4408.9,53.29,0.0,8588.45,20.606,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-13T23:11:27+00:00,2026-09-13 19:00:00-04:00,4382.5,45.75,190.0,8501.95,22.136,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-14T00:18:49+00:00,2026-09-13 20:00:00-04:00,4386.4,47.38,722.0,8317.45,22.061,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
